Name,IsBot,PlayerID,Team,TeamID,TeamScore,RoundNumber,Tick,Time,ClockTime,PosX,PosY,PosZ,VelX,VelY,VelZ,ViewDirectionX,ViewDirectionY,KillEvent,KilledBy,Killed,Assisters,Kills,Deaths,Assists,AttackedBy,Attackers,HealthDamageTaken,ArmorDamageTaken,BombPlanted,BombDefused,BombPlantSite,BombDefuseSite,FlashDuration
Rock,true,5,CounterTerrorists,3,0,2,11392,178.00,74.16,1049.065674,-603.546204,-159.968750,0.000000,0.000000,0.000000,107.889862,1.879349,false,,,,0,0,1,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,11392,178.00,74.16,21.656475,-610.286194,-159.968750,0.000000,0.000000,0.000000,133.738983,18.842926,false,,,,1,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,11392,178.00,74.16,-444.807251,-554.869019,-267.854309,0.000000,0.000000,0.000000,47.841339,0.000687,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,11456,179.00,73.16,74.376572,-1053.837769,-223.968750,46.950195,115.671875,0.000000,76.676666,-0.012695,false,,,,0,0,0,"Crusher,Rock","Crusher,Rock",141,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,11456,179.00,73.16,1434.966675,-94.430847,-159.968750,0.000000,0.000000,0.000000,21.495087,33.219910,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,11456,179.00,73.16,936.789490,-247.049866,-159.968750,0.000000,0.000000,0.000000,-73.902626,5.558746,true,Crusher,Rock,,1,1,0,"Crusher,Rock","Crusher,Rock",141,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,11456,179.00,73.16,1049.065674,-603.546204,-159.968750,0.000000,0.000000,0.000000,107.030884,2.444794,true,Crusher,Rock,,0,1,1,"Crusher,Rock","Crusher,Rock",141,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,11456,179.00,73.16,21.656475,-610.286194,-159.968750,0.000000,0.000000,0.000000,127.919983,18.388031,false,,,,1,0,0,"Crusher,Rock","Crusher,Rock",141,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,11456,179.00,73.16,-444.807251,-554.869019,-267.854309,0.000000,0.000000,0.000000,-3.724365,0.000687,false,,,,0,0,0,"Crusher,Rock","Crusher,Rock",141,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,11520,180.00,72.16,1049.065674,-603.546204,-159.968750,0.000000,0.000000,0.000000,107.030884,2.444794,false,,,,0,1,1,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,11520,180.00,72.16,21.656475,-610.286194,-159.968750,0.000000,0.000000,0.000000,128.149689,17.941010,false,,,,1,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,11520,180.00,72.16,-380.385742,-560.237976,-247.610718,225.648438,-18.878906,88.378906,-4.791412,0.000687,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,11520,180.00,72.16,87.567421,-837.090271,-223.968750,-66.965820,219.222656,0.000000,82.956055,-0.459366,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,11520,180.00,72.16,1434.966675,-94.430847,-159.968750,0.000000,0.000000,0.000000,23.420105,32.312500,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,11520,180.00,72.16,960.587524,-355.487000,-159.968750,-11.378906,-197.636719,0.000000,-75.069580,4.463882,false,,,,1,1,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,11584,181.00,71.16,-349.059082,-563.292908,-236.136658,-28.496094,-4.773438,-8.097656,-4.798965,0.000687,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,11584,181.00,71.16,119.316826,-638.779785,-159.968750,16.810547,79.601562,0.000000,124.428741,13.993835,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,11584,181.00,71.16,1434.966675,-94.430847,-159.968750,0.000000,0.000000,0.000000,32.412415,32.944916,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,11584,181.00,71.16,928.302429,-581.405457,-159.968750,-11.699219,-231.976562,0.000000,-118.912582,-0.887146,false,,,,1,1,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,11584,181.00,71.16,-1078.453125,-1812.391968,-335.968750,33.625000,194.554688,0.000000,108.617706,-0.857269,false,,,,0,1,1,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,11584,181.00,71.16,21.656475,-610.286194,-159.968750,0.000000,0.000000,0.000000,65.785095,6.726379,false,,,,1,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,11648,182.00,70.16,-1102.014404,-1578.858521,-335.968750,-23.984375,238.796875,0.000000,95.557007,-1.265137,false,,,,0,1,1,Shark,Shark,42,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,11648,182.00,70.16,21.656475,-610.286194,-159.968750,0.000000,0.000000,0.000000,14.505737,5.957336,false,,,,1,0,0,Shark,Shark,42,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,11648,182.00,70.16,-348.206543,-561.857849,-236.212769,23.468750,-31.382812,15.367188,-4.798965,0.000687,false,,,,0,0,0,Shark,Shark,42,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,11648,182.00,70.16,171.160645,-573.401001,-159.968750,-33.395508,-9.710938,0.000000,-35.994293,7.206696,false,,,,0,0,0,Shark,Shark,42,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,11648,182.00,70.16,1434.966675,-94.430847,-159.968750,0.000000,0.000000,0.000000,43.164948,31.294891,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,11648,182.00,70.16,908.225464,-811.696838,-159.968750,-165.117188,-149.398438,0.000000,143.491058,2.185593,false,,,,1,1,0,Shark,Shark,42,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,11712,183.00,69.16,717.585327,-910.655151,-159.968750,-228.070312,-29.148438,0.000000,61.818695,2.287567,false,,,,1,1,0,Shark,Shark,58,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,11712,183.00,69.16,-1125.943237,-1340.054443,-335.968750,-23.898438,238.804688,0.000000,95.641144,-1.584442,false,,,,0,1,1,Shark,Shark,58,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,11712,183.00,69.16,68.911392,-592.085693,-159.968750,206.083008,59.230469,0.000000,14.225922,11.393860,true,Shark,Trapper,,2,0,0,Shark,Shark,58,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,11712,183.00,69.16,-348.833374,-563.249695,-236.073853,25.390625,-4.792969,9.445312,-4.798965,0.000687,false,,,,0,0,0,Shark,Shark,58,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,11712,183.00,69.16,163.284256,-574.319092,-159.968750,0.000000,0.000000,0.000000,-116.443748,9.237091,true,Shark,Trapper,,0,1,0,Shark,Shark,58,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,11712,183.00,69.16,1434.966675,-94.430847,-159.968750,0.000000,0.000000,0.000000,65.577728,28.269882,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,11776,184.00,68.16,1434.966675,-94.430847,-159.968750,0.000000,0.000000,0.000000,74.295044,27.335022,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,11776,184.00,68.16,483.624542,-916.399658,-223.968750,-220.382812,-67.117188,0.000000,43.351715,-3.932419,false,,,,1,1,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,11776,184.00,68.16,-1140.360962,-1101.526489,-332.530090,-54.906250,224.398438,0.003906,81.654846,-1.816864,false,,,,0,1,1,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,11776,184.00,68.16,296.123138,-524.189636,-159.968750,231.505859,63.289062,0.000000,12.749298,-1.817200,false,,,,2,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,11776,184.00,68.16,-347.826050,-563.042725,-235.797119,26.484375,18.671875,4.015625,-4.798965,0.000687,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,11776,184.00,68.16,163.284256,-574.319092,-159.968750,0.000000,0.000000,0.000000,-116.443748,9.237091,false,,,,0,1,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,11840,185.00,67.16,-1184.709717,-870.154541,-332.128357,-11.796875,239.710938,0.785156,41.490555,-1.959000,false,,,,0,1,1,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,11840,185.00,67.16,529.109375,-497.102173,-159.968750,233.757812,54.382812,0.000000,18.252075,-1.959000,false,,,,2,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,11840,185.00,67.16,-348.553345,-562.454163,-236.178711,16.902344,-17.617188,9.835938,-4.798965,0.000687,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,11840,185.00,67.16,1291.851440,497.974823,-159.968750,-206.195312,14.521484,0.000000,-122.809296,-1.959000,false,,,,0,1,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,11840,185.00,67.16,1434.966675,-94.430847,-159.968750,0.000000,0.000000,0.000000,114.362518,23.705063,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,11840,185.00,67.16,387.816284,-1086.675171,-223.968750,61.337891,-152.007812,0.000000,43.158081,-3.671143,false,,,,1,1,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,11904,186.00,66.16,1190.969604,377.287720,-159.968750,-4.382812,-218.427734,0.000000,-112.273064,-1.999176,false,,,,0,1,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,11904,186.00,66.16,1434.966675,-94.430847,-159.968750,0.000000,0.000000,0.000000,-148.754883,15.455017,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,11904,186.00,66.16,376.555511,-1287.560303,-279.968750,-27.966797,-216.406250,0.000000,-24.513931,-2.213409,false,,,,1,1,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,11904,186.00,66.16,-1072.389160,-750.392700,-332.348389,0.000000,0.000000,0.000000,20.682098,-4.247253,false,,,,0,1,1,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,11904,186.00,66.16,675.769409,-476.581177,-159.968750,0.000000,0.000000,0.000000,40.305756,-1.999176,false,,,,2,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,11904,186.00,66.16,-348.343384,-562.569580,-236.081970,11.179688,-13.230469,6.894531,-4.798965,0.000687,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,11968,187.00,65.16,1157.452515,178.256439,-159.968750,-98.656250,-202.734375,0.000000,-124.966049,-1.938751,false,,,,0,1,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,11968,187.00,65.16,1300.255981,-147.811401,-159.968750,-199.945312,4.777344,0.000000,174.120239,14.547607,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,11968,187.00,65.16,408.710724,-1519.171875,-279.968750,47.759766,-235.203125,0.000000,-130.971100,-1.938751,false,,,,1,1,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,11968,187.00,65.16,-1072.389160,-750.392700,-332.348389,0.000000,0.000000,0.000000,16.239166,-5.221939,false,,,,0,1,1,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,11968,187.00,65.16,675.769409,-476.581177,-159.968750,0.000000,0.000000,0.000000,40.895233,-1.938751,false,,,,2,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,11968,187.00,65.16,-346.713928,-564.504944,-235.075073,22.378906,-26.457031,13.796875,-4.798965,0.000687,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,12032,188.00,64.16,-402.152222,-544.367249,-256.992676,26.257812,-45.382812,9.343750,-150.158386,7.868958,false,,,,0,0,0,Rock,Rock,23,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,12032,188.00,64.16,986.713196,25.772741,-159.968750,-217.347656,-101.787720,0.000000,-108.370857,-1.776001,false,,,,0,1,0,Rock,Rock,23,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,12032,188.00,64.16,1100.804321,-153.263428,-159.968750,-198.203125,-26.773438,0.000000,-169.957458,11.192322,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,12032,188.00,64.16,372.298523,-1620.714355,-297.968750,-58.273438,-3.179688,0.000000,-169.887085,-1.776001,false,,,,1,1,0,Rock,Rock,23,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,12032,188.00,64.16,-1072.389160,-750.392700,-332.348389,0.000000,0.000000,0.000000,16.507645,-4.290161,false,,,,0,1,1,Rock,Rock,23,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,12032,188.00,64.16,719.677856,-480.240356,-159.968750,207.593750,-15.964844,0.000000,41.443863,-1.776001,false,,,,2,0,0,Rock,Rock,23,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,12096,189.00,63.16,-1072.389160,-750.392700,-332.348389,0.000000,0.000000,0.000000,13.635071,-3.414001,true,Rock,Stone,Shark,1,1,1,Rock,Rock,28,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,12096,189.00,63.16,802.008423,-463.168457,-159.968750,-100.757812,-37.187500,0.000000,173.908752,6.123169,false,,,Shark,2,0,1,Rock,Rock,28,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,12096,189.00,63.16,-364.990906,-575.966919,-238.692810,0.000000,0.000000,0.000000,-166.134216,8.816193,true,Rock,Stone,Shark,0,1,0,Rock,Rock,28,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,12096,189.00,63.16,938.109741,-187.563782,-159.968750,29.933594,-238.125000,0.000000,6.768265,8.190994,false,,,Shark,0,1,0,Rock,Rock,28,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,12096,189.00,63.16,959.458618,-279.538330,-159.968750,-92.250000,-177.453125,0.000000,-116.387444,9.350052,false,,,Shark,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,12096,189.00,63.16,379.220245,-1632.120605,-297.968750,40.326172,-12.109375,0.000000,50.470856,-1.526062,false,,,Shark,1,1,0,Rock,Rock,28,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,12160,190.00,62.16,-974.478333,-754.584534,-332.560913,225.128906,-14.261719,-0.078125,13.096039,-6.074402,false,,,,1,1,1,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,12160,190.00,62.16,680.866455,-486.314331,-159.968750,-121.125000,-30.054688,0.000000,-165.330505,9.432449,false,,,,2,0,1,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,12160,190.00,62.16,-364.990906,-575.966919,-238.692810,0.000000,0.000000,0.000000,-166.134216,8.816193,false,,,,0,1,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,12160,190.00,62.16,942.969604,-226.678833,-159.968750,-4.234375,-20.187500,0.000000,-101.844292,-11.292236,false,,,,0,1,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,12160,190.00,62.16,857.067444,-440.049561,-159.968750,-183.234375,-80.156250,0.000000,-169.847595,8.002502,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,12160,190.00,62.16,409.110565,-1529.114990,-279.968750,8.455078,124.515625,0.000000,90.340912,-1.193390,false,,,,1,1,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,12224,191.00,61.16,898.795105,-266.078979,-159.968750,67.105469,-26.859375,0.000000,-116.231232,7.004471,false,,,,0,1,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,12224,191.00,61.16,660.064026,-471.476074,-159.968750,-198.769531,-22.156250,0.000000,-173.284943,7.095108,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,12224,191.00,61.16,408.990326,-1404.372925,-279.968750,-8.675781,122.539062,0.000000,90.108826,-0.806458,false,,,,1,1,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,12224,191.00,61.16,-745.394409,-795.046143,-333.002197,233.792969,-33.617188,0.363281,24.172333,-7.809906,false,,,,1,1,1,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,12224,191.00,61.16,559.428101,-514.323059,-159.968750,-124.316406,-10.957031,0.000000,-178.899994,-0.719604,false,,,,2,0,1,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,12224,191.00,61.16,-364.990906,-575.966919,-238.692810,0.000000,0.000000,0.000000,-166.134216,8.816193,false,,,,0,1,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,12288,192.00,60.16,965.990295,-364.466614,-159.968750,29.371094,-237.578125,0.000000,-130.651123,5.771255,false,,,,0,1,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,12288,192.00,60.16,474.482086,-498.595581,-159.968750,-79.189453,-13.335938,0.000000,-176.034973,7.672577,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,12288,192.00,60.16,385.494843,-1284.032593,-279.968750,13.132812,124.109375,0.000000,78.752075,-0.369415,false,,,,1,1,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,12288,192.00,60.16,-516.042114,-780.501892,-309.986084,236.656250,-39.121094,118.328125,-8.094177,-0.371826,false,,,,1,1,1,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,12288,192.00,60.16,435.113647,-515.874023,-159.968750,-116.126953,-30.531250,0.000000,178.515137,-0.369415,false,,,,2,0,1,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,12288,192.00,60.16,1449.979126,483.321594,-159.968750,-1.335938,20.582031,0.000000,-176.291077,4.404480,false,,,,0,1,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,12352,193.00,59.16,1467.131348,684.354919,-159.968750,34.742188,237.472656,0.000000,131.701691,0.079651,false,,,,0,1,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,12352,193.00,59.16,923.181946,-594.157654,-159.968750,9.011719,-234.226562,0.000000,-120.541306,0.079651,false,,,,0,1,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,12352,193.00,59.16,306.004456,-506.429260,-159.968750,-199.927734,-5.375000,0.000000,-178.509979,9.459915,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,12352,193.00,59.16,380.389832,-1165.279663,-238.604858,-19.009766,123.242188,61.625000,59.986725,0.079987,false,,,,1,1,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,12352,193.00,59.16,-393.835327,-807.937439,-279.968750,0.000000,0.000000,0.000000,-31.803009,0.079315,false,,,,1,1,1,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,12352,193.00,59.16,325.084167,-562.498901,-159.968750,-124.744141,3.710938,0.000000,175.230560,0.079987,false,,,,2,0,1,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,12416,194.00,58.16,-393.835327,-807.937439,-279.968750,0.000000,0.000000,0.000000,-32.551117,0.531128,false,,,,1,1,1,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,12416,194.00,58.16,200.650497,-553.078308,-159.968750,-124.381836,10.210938,0.000000,175.583832,0.531128,false,,,,2,0,1,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,12416,194.00,58.16,1366.511719,589.386230,-159.968750,-140.554688,-194.535156,0.000000,-122.526398,0.531128,false,,,,0,1,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,12416,194.00,58.16,893.783691,-623.417725,-159.968750,-76.218750,98.824219,0.000000,170.310730,0.531128,false,,,,0,1,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,12416,194.00,58.16,106.065643,-511.370789,-159.968750,-199.944824,-4.691406,0.000000,-178.702240,9.020111,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,12416,194.00,58.16,391.811371,-1051.452393,-223.968750,6.994141,124.601562,0.000000,38.704147,0.531128,false,,,,1,1,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,12480,195.00,57.16,76.004898,-549.162170,-159.968750,-124.673828,-5.605469,0.000000,-175.832397,0.947571,false,,,,2,0,1,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,12480,195.00,57.16,1189.238770,473.784943,-159.968750,-48.156250,-95.792969,0.000000,-108.734093,0.947571,false,,,,0,1,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,12480,195.00,57.16,890.491028,-596.787415,-159.968750,-4.253906,-31.980469,0.000000,174.011414,1.738922,false,,,,0,1,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,12480,195.00,57.16,-93.739014,-505.600220,-159.968750,-199.601562,12.609375,0.000000,176.292450,6.077499,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,12480,195.00,57.16,412.482819,-931.131775,-223.968750,52.792969,113.085938,0.000000,17.014389,0.947571,false,,,,1,1,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,12480,195.00,57.16,-347.353027,-827.996765,-279.968750,205.492188,19.757812,0.000000,-31.907730,0.947571,false,,,,1,1,1,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,12544,196.00,56.16,890.358765,-597.780273,-159.968750,0.000000,0.000000,0.000000,172.143402,5.279266,false,,,,0,1,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,12544,196.00,56.16,-293.521790,-502.490967,-149.348267,-199.125000,-18.683594,-49.781250,-168.637390,7.287369,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,12544,196.00,56.16,494.972107,-863.660217,-223.968750,110.199219,3.378906,0.000000,13.257751,1.320770,false,,,,1,1,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,12544,196.00,56.16,-134.452881,-821.536255,-279.968750,95.140625,-176.761719,0.000000,-37.385437,1.320770,false,,,,1,1,1,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,12544,196.00,56.16,-45.390381,-536.893433,-159.968750,-110.882812,57.273438,0.000000,-173.096130,1.320770,false,,,,2,0,1,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,12544,196.00,56.16,1190.262451,361.604675,-159.968750,12.062500,-107.406250,0.000000,-113.224068,1.320770,false,,,,0,1,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,12608,197.00,55.16,-474.910278,-543.492737,-267.128906,-179.699219,-87.792969,-33.429688,-151.559830,7.892303,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,12608,197.00,55.16,609.331116,-873.345154,-191.299500,120.781250,-6.472656,60.390625,24.772797,1.623566,false,,,,1,1,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,12608,197.00,55.16,-66.435730,-1041.598022,-223.968750,-29.574219,-220.695312,0.000000,44.873993,1.623566,false,,,,1,1,1,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,12608,197.00,55.16,-162.067993,-496.211548,-159.968750,-121.812500,23.832031,0.000000,-160.244171,1.623566,false,,,,2,0,1,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,12608,197.00,55.16,1170.103027,251.429398,-159.968750,-39.757812,-118.298828,0.000000,-119.108963,1.623566,false,,,,0,1,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,12608,197.00,55.16,890.358765,-597.780273,-159.968750,0.000000,0.000000,0.000000,175.590698,0.870331,false,,,,0,1,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,12672,198.00,54.16,-281.010254,-493.604492,-147.967041,-76.695312,-17.718750,-0.019531,-137.753784,1.845367,false,,,,2,0,1,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,12672,198.00,54.16,1143.640137,147.536453,-159.968750,-63.054688,-107.700195,0.000000,-120.747986,1.845367,false,,,,0,1,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,12672,198.00,54.16,890.358765,-597.780273,-159.968750,0.000000,0.000000,0.000000,-177.676727,0.873077,false,,,,0,1,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,12672,198.00,54.16,-651.432373,-637.493835,-311.232178,-175.847656,-95.277344,-45.179688,-151.504898,7.864838,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,12672,198.00,54.16,732.592468,-858.323425,-159.968750,121.515625,28.445312,0.000000,62.458313,1.845367,false,,,,1,1,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,12672,198.00,54.16,77.699600,-1039.920898,-223.968750,7.763672,161.539062,0.000000,81.118591,1.845367,false,,,,1,1,1,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,12736,199.00,53.16,-257.587402,-499.192688,-147.966492,154.007812,55.203125,0.003906,3.765900,1.971359,false,,,,2,0,1,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,12736,199.00,53.16,1047.689697,76.664223,-159.968750,-100.367188,-65.805176,0.000000,-110.499458,3.514587,false,,,,0,1,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,12736,199.00,53.16,898.913452,-579.478577,-159.968750,-64.253906,100.003906,0.000000,-168.410461,1.971359,false,,,,0,1,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,12736,199.00,53.16,-827.751465,-731.881775,-332.388184,-175.171875,-96.515625,-7.589844,-151.009827,7.975037,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,12736,199.00,53.16,836.796692,-861.107910,-159.968750,92.269531,58.324219,0.000000,88.304688,1.971359,false,,,,1,1,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,12736,199.00,53.16,91.457489,-811.127502,-213.528809,-17.771484,236.296875,118.148438,87.405151,1.971359,false,,,,1,1,1,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,12800,200.00,52.16,971.238464,-18.115601,-159.968750,-77.753906,-97.078125,0.000000,-100.451775,5.895538,false,,,,0,1,0,Shark,Shark,36,0,false,false,,,0.00
